Datetime,CO(GT),PT08.S1(CO),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),RH,AH,C6H6(GT)
2004-03-20 04:00:00,,945.0,646.0,44.0,1308.0,55.0,1332.0,505.0,54.6,0.8574,2.9
2004-03-20 05:00:00,0.8,956.0,661.0,42.0,1260.0,53.0,1351.0,518.0,55.1,0.856,3.1
2004-03-20 06:00:00,0.8,966.0,622.0,63.0,1317.0,67.0,1342.0,571.0,59.0,0.9129,2.5
2004-03-20 07:00:00,1.1,1064.0,728.0,115.0,1161.0,91.0,1461.0,842.0,58.4,0.896,4.3
2004-03-20 08:00:00,2.1,1300.0,935.0,170.0,902.0,113.0,1623.0,1145.0,58.0,0.9083,8.9
2004-03-20 09:00:00,2.4,1348.0,998.0,147.0,834.0,102.0,1689.0,1218.0,53.1,0.8765,10.5
2004-03-20 10:00:00,2.6,1425.0,1068.0,166.0,776.0,107.0,1764.0,1341.0,52.3,0.8881,12.5
2004-03-20 11:00:00,2.8,1474.0,1061.0,195.0,768.0,113.0,1768.0,1406.0,52.1,0.9046,12.3
2004-03-20 12:00:00,2.6,1490.0,1039.0,182.0,782.0,108.0,1757.0,1422.0,50.0,0.9158,11.7
2004-03-20 13:00:00,2.6,1495.0,1040.0,168.0,809.0,105.0,1735.0,1373.0,47.9,0.9281,11.7
2004-03-20 14:00:00,2.1,1376.0,953.0,125.0,900.0,93.0,1636.0,1153.0,42.9,0.937,9.3
2004-03-20 15:00:00,1.7,1305.0,884.0,95.0,980.0,87.0,1573.0,927.0,42.3,0.9476,7.6
2004-03-20 16:00:00,1.6,1283.0,844.0,79.0,1036.0,76.0,1539.0,766.0,42.3,0.9493,6.7
2004-03-20 17:00:00,2.1,1392.0,967.0,119.0,930.0,94.0,1649.0,941.0,43.8,0.9556,9.7
2004-03-20 18:00:00,2.3,1452.0,1063.0,142.0,856.0,110.0,1774.0,1146.0,46.3,0.9744,12.4
2004-03-20 19:00:00,3.5,1633.0,1199.0,215.0,734.0,136.0,1919.0,1417.0,51.6,1.0159,16.6
2004-03-20 20:00:00,3.9,1625.0,1191.0,229.0,733.0,139.0,1885.0,1442.0,51.3,0.9914,16.4
2004-03-20 21:00:00,3.3,1535.0,1108.0,206.0,785.0,125.0,1820.0,1323.0,53.8,0.9964,13.7
2004-03-20 22:00:00,2.3,1323.0,973.0,147.0,864.0,111.0,1712.0,1125.0,55.4,1.0132,9.9
2004-03-20 23:00:00,2.1,1309.0,937.0,122.0,905.0,97.0,1672.0,1036.0,57.7,1.0356,8.9
2004-03-21 00:00:00,2.8,1456.0,999.0,175.0,835.0,107.0,1714.0,1202.0,58.6,1.0396,10.6
2004-03-21 01:00:00,2.1,1300.0,872.0,133.0,941.0,90.0,1577.0,1054.0,60.9,1.0398,7.4
2004-03-21 02:00:00,1.6,1203.0,823.0,89.0,1004.0,84.0,1526.0,903.0,56.6,0.9951,6.2
2004-03-21 03:00:00,1.6,1195.0,836.0,,987.0,,1554.0,885.0,57.9,0.9941,6.5
2004-03-21 04:00:00,,1117.0,802.0,85.0,1029.0,87.0,1539.0,818.0,57.8,1.0021,5.8
2004-03-21 05:00:00,1.1,1062.0,711.0,55.0,1136.0,66.0,1461.0,700.0,60.6,1.0196,4.0
2004-03-21 06:00:00,0.7,947.0,594.0,24.0,1300.0,36.0,1390.0,580.0,63.0,1.0316,2.1
2004-03-21 07:00:00,0.8,1065.0,687.0,72.0,1143.0,62.0,1492.0,815.0,66.2,1.063,3.6
2004-03-21 08:00:00,1.2,1155.0,734.0,122.0,1062.0,91.0,1528.0,1035.0,65.3,1.0704,4.4
2004-03-21 09:00:00,1.4,1220.0,782.0,111.0,996.0,89.0,1560.0,1067.0,62.1,1.073,5.4
2004-03-21 10:00:00,1.7,1301.0,862.0,123.0,914.0,93.0,1633.0,1114.0,59.0,1.0868,7.1
2004-03-21 11:00:00,1.8,1279.0,870.0,106.0,911.0,81.0,1646.0,1000.0,49.6,1.07,7.3
2004-03-21 12:00:00,1.8,1267.0,883.0,103.0,953.0,82.0,1617.0,906.0,46.1,1.0249,7.6
2004-03-21 13:00:00,1.9,1239.0,848.0,102.0,981.0,80.0,1568.0,822.0,41.6,1.0091,6.8
2004-03-21 14:00:00,1.3,1128.0,742.0,48.0,1144.0,48.0,1507.0,610.0,40.3,1.0126,4.6
2004-03-21 15:00:00,1.6,1243.0,916.0,63.0,962.0,61.0,1669.0,657.0,39.3,0.9791,8.4
2004-03-21 16:00:00,1.9,1208.0,853.0,98.0,1060.0,89.0,1506.0,647.0,38.0,0.8942,6.9
2004-03-21 17:00:00,2.3,1306.0,938.0,132.0,961.0,105.0,1607.0,762.0,41.3,0.9206,9.0
2004-03-21 18:00:00,3.8,1546.0,1151.0,173.0,769.0,116.0,1874.0,1122.0,43.8,0.9252,15.1
2004-03-21 19:00:00,3.5,1501.0,1071.0,185.0,823.0,119.0,1744.0,1130.0,48.1,0.9689,12.6
2004-03-21 20:00:00,4.3,1605.0,1153.0,266.0,769.0,144.0,1840.0,1637.0,46.9,0.952,15.1
2004-03-21 21:00:00,2.8,1316.0,974.0,188.0,883.0,123.0,1673.0,1272.0,49.1,0.9688,9.9
2004-03-21 22:00:00,1.9,1195.0,898.0,122.0,933.0,105.0,1594.0,1098.0,51.7,0.9914,8.0
2004-03-21 23:00:00,1.9,1211.0,896.0,112.0,920.0,93.0,1624.0,1066.0,55.1,1.0198,7.9
2004-03-22 00:00:00,1.7,1161.0,815.0,93.0,995.0,86.0,1582.0,909.0,60.0,1.0919,6.1
2004-03-22 01:00:00,1.5,1095.0,767.0,74.0,1050.0,76.0,1547.0,818.0,60.5,1.0805,5.1
2004-03-22 02:00:00,0.6,897.0,563.0,23.0,1417.0,33.0,1355.0,472.0,57.0,1.0491,1.7
2004-03-22 03:00:00,0.4,842.0,468.0,,1813.0,,1274.0,394.0,53.9,1.0309,0.7
2004-03-22 04:00:00,,854.0,481.0,17.0,1756.0,27.0,1304.0,396.0,55.9,1.0153,0.8
2004-03-22 05:00:00,0.3,845.0,472.0,15.0,1786.0,23.0,1278.0,378.0,53.9,1.0049,0.7
2004-03-22 06:00:00,0.6,942.0,586.0,41.0,1480.0,46.0,1373.0,432.0,54.0,0.9979,2.0
2004-03-22 07:00:00,1.2,1090.0,768.0,86.0,1072.0,76.0,1538.0,699.0,57.6,1.0195,5.1
2004-03-22 08:00:00,3.6,1514.0,1230.0,226.0,732.0,116.0,1996.0,1252.0,53.7,0.9571,17.7
2004-03-22 09:00:00,3.7,1379.0,1252.0,214.0,711.0,115.0,1962.0,1237.0,42.1,0.8281,18.4
2004-03-22 10:00:00,1.8,1074.0,854.0,115.0,1032.0,83.0,1484.0,772.0,38.4,0.7793,6.9
2004-03-22 11:00:00,1.6,1090.0,868.0,124.0,1026.0,87.0,1509.0,766.0,36.7,0.7764,7.3
2004-03-22 12:00:00,1.9,1110.0,964.0,122.0,947.0,90.0,1577.0,829.0,29.6,0.7263,9.6
2004-03-22 13:00:00,2.0,1102.0,994.0,107.0,955.0,87.0,1599.0,783.0,28.1,0.7067,10.4
2004-03-22 14:00:00,2.2,1100.0,1021.0,133.0,952.0,99.0,1607.0,822.0,26.1,0.6539,11.2
2004-03-22 15:00:00,2.1,1094.0,1003.0,130.0,965.0,99.0,1574.0,813.0,26.8,0.6681,10.7
2004-03-22 16:00:00,2.3,1076.0,1034.0,150.0,964.0,101.0,1544.0,813.0,24.2,0.606,11.6
2004-03-22 17:00:00,2.6,1152.0,1062.0,138.0,928.0,103.0,1606.0,850.0,28.5,0.6682,12.4
2004-03-22 18:00:00,3.8,1407.0,1249.0,213.0,720.0,129.0,1932.0,1276.0,43.1,0.8264,18.3
2004-03-22 19:00:00,4.4,1438.0,1325.0,232.0,678.0,143.0,1993.0,1401.0,47.4,0.8347,21.0
2004-03-22 20:00:00,4.5,1425.0,1325.0,238.0,678.0,146.0,1965.0,1356.0,47.4,0.8178,21.0
2004-03-22 21:00:00,3.3,1279.0,1131.0,180.0,775.0,124.0,1758.0,1243.0,49.7,0.8177,14.5
2004-03-22 22:00:00,2.0,1132.0,916.0,128.0,920.0,113.0,1561.0,1083.0,52.0,0.8231,8.4
2004-03-22 23:00:00,1.1,1006.0,729.0,65.0,1142.0,80.0,1370.0,795.0,49.4,0.8106,4.3
2004-03-23 00:00:00,0.9,982.0,700.0,53.0,1204.0,72.0,1359.0,735.0,51.4,0.8071,3.8
2004-03-23 01:00:00,0.8,969.0,636.0,47.0,1271.0,64.0,1309.0,684.0,51.3,0.8163,2.7
2004-03-23 02:00:00,0.7,941.0,621.0,51.0,1298.0,70.0,1330.0,714.0,56.8,0.8444,2.5
2004-03-23 03:00:00,0.5,892.0,522.0,,1522.0,,1285.0,456.0,70.0,0.9215,1.2
2004-03-23 04:00:00,,855.0,478.0,20.0,1701.0,31.0,1261.0,401.0,76.8,0.9483,0.8
2004-03-23 05:00:00,0.3,834.0,459.0,13.0,1908.0,22.0,1212.0,361.0,80.5,0.9147,0.6
2004-03-23 06:00:00,0.5,909.0,567.0,33.0,1542.0,47.0,1287.0,418.0,75.4,0.9004,1.8
2004-03-23 07:00:00,1.1,1061.0,745.0,103.0,1178.0,88.0,1429.0,616.0,75.0,0.9093,4.6
2004-03-23 08:00:00,3.0,1441.0,1124.0,224.0,851.0,130.0,1829.0,1089.0,74.2,0.9117,14.2
2004-03-23 09:00:00,3.8,1498.0,1325.0,244.0,684.0,132.0,2095.0,1329.0,69.7,0.9232,21.0
2004-03-23 10:00:00,3.4,1343.0,1185.0,237.0,760.0,132.0,1857.0,1311.0,62.9,0.8803,16.2
2004-03-23 11:00:00,3.0,1308.0,1166.0,220.0,792.0,131.0,1794.0,1236.0,55.8,0.821,15.5
2004-03-23 12:00:00,2.7,1209.0,1097.0,207.0,837.0,129.0,1746.0,1147.0,54.8,0.8234,13.4
2004-03-23 13:00:00,3.5,1310.0,1207.0,208.0,770.0,132.0,1847.0,1301.0,53.4,0.8351,16.9
2004-03-23 14:00:00,2.8,1171.0,1064.0,160.0,881.0,110.0,1639.0,1097.0,42.4,0.7674,12.4
2004-03-23 15:00:00,1.9,1112.0,980.0,131.0,924.0,99.0,1589.0,900.0,49.8,0.7971,10.1
2004-03-23 16:00:00,2.0,1132.0,927.0,128.0,944.0,100.0,1570.0,781.0,61.1,0.8537,8.7
2004-03-23 17:00:00,3.0,1225.0,1111.0,176.0,818.0,122.0,1719.0,1013.0,54.6,0.8465,13.8
2004-03-23 18:00:00,1.9,1065.0,953.0,107.0,962.0,97.0,1514.0,790.0,49.5,0.7695,9.3
2004-03-23 19:00:00,2.7,1236.0,1084.0,131.0,854.0,112.0,1688.0,1059.0,57.1,0.7822,13.0
2004-03-23 20:00:00,3.3,1309.0,1126.0,166.0,812.0,128.0,1722.0,1205.0,58.2,0.7867,14.3
2004-03-23 21:00:00,1.7,1089.0,884.0,89.0,1006.0,101.0,1487.0,975.0,54.2,0.7881,7.6
2004-03-23 22:00:00,1.3,1000.0,776.0,81.0,1141.0,96.0,1375.0,896.0,54.9,0.7664,5.3
2004-03-23 23:00:00,1.3,1041.0,782.0,78.0,1105.0,86.0,1425.0,911.0,61.4,0.8057,5.4
2004-03-24 00:00:00,1.2,1045.0,756.0,70.0,1137.0,85.0,1411.0,902.0,62.2,0.8199,4.9
2004-03-24 01:00:00,1.1,997.0,744.0,76.0,1151.0,79.0,1405.0,832.0,62.5,0.8082,4.6
2004-03-24 02:00:00,0.9,948.0,634.0,43.0,1320.0,61.0,1326.0,715.0,60.0,0.8025,2.7
2004-03-24 03:00:00,0.6,878.0,551.0,,1493.0,,1272.0,683.0,61.6,0.7856,1.6
2004-03-24 04:00:00,,908.0,559.0,44.0,1477.0,66.0,1287.0,721.0,62.7,0.7813,1.7
2004-03-24 05:00:00,0.6,892.0,522.0,34.0,1572.0,54.0,1255.0,648.0,58.6,0.7628,1.2
2004-03-24 06:00:00,0.8,954.0,561.0,43.0,1496.0,57.0,1255.0,612.0,57.2,0.7382,1.7
2004-03-24 07:00:00,1.2,1045.0,751.0,79.0,1186.0,75.0,1403.0,800.0,59.2,0.7455,4.8
2004-03-24 08:00:00,3.1,1383.0,1109.0,174.0,832.0,97.0,1706.0,1173.0,57.3,0.7501,13.8
2004-03-24 09:00:00,4.4,1597.0,1395.0,235.0,652.0,110.0,2080.0,1519.0,56.9,0.7565,23.7
2004-03-24 10:00:00,3.4,1318.0,1124.0,218.0,762.0,113.0,1770.0,1287.0,54.9,0.7734,14.2
2004-03-24 11:00:00,1.7,1138.0,898.0,136.0,950.0,88.0,1505.0,966.0,44.3,0.7535,8.0
2004-03-24 12:00:00,1.5,1098.0,842.0,117.0,1012.0,85.0,1440.0,828.0,40.6,0.7146,6.7
2004-03-24 13:00:00,1.7,1118.0,927.0,119.0,959.0,96.0,1477.0,825.0,34.6,0.6597,8.7
2004-03-24 14:00:00,2.2,1170.0,1009.0,126.0,879.0,106.0,1566.0,872.0,35.6,0.6697,10.8
2004-03-24 15:00:00,,1112.0,842.0,100.0,1015.0,91.0,1494.0,680.0,63.9,0.8554,6.7
2004-03-24 16:00:00,2.7,1390.0,1028.0,197.0,829.0,126.0,1730.0,1002.0,81.1,0.972,11.4
2004-03-24 17:00:00,2.8,1353.0,1096.0,195.0,774.0,130.0,1783.0,1159.0,69.1,0.9497,13.4
2004-03-24 18:00:00,2.7,1260.0,1050.0,156.0,828.0,111.0,1722.0,979.0,68.5,0.8794,12.0
2004-03-24 19:00:00,4.5,1501.0,1302.0,247.0,681.0,134.0,2008.0,1311.0,67.3,0.8643,20.2
2004-03-24 20:00:00,3.5,1273.0,1130.0,190.0,795.0,136.0,1744.0,1071.0,65.7,0.8486,14.4
2004-03-24 21:00:00,2.6,1179.0,955.0,169.0,928.0,125.0,1571.0,899.0,66.3,0.8336,9.4
2004-03-24 22:00:00,1.7,1047.0,809.0,118.0,1064.0,108.0,1435.0,766.0,66.9,0.8248,5.9
2004-03-24 23:00:00,1.3,973.0,739.0,81.0,1186.0,87.0,1354.0,589.0,61.1,0.7717,4.5
2004-03-25 00:00:00,1.3,997.0,737.0,80.0,1168.0,89.0,1341.0,631.0,59.9,0.7516,4.5
2004-03-25 01:00:00,1.0,970.0,621.0,42.0,1400.0,58.0,1249.0,479.0,58.4,0.7686,2.5
2004-03-25 02:00:00,0.7,902.0,568.0,38.0,1450.0,54.0,1253.0,479.0,68.1,0.789,1.8
2004-03-25 03:00:00,0.7,921.0,538.0,,1564.0,,1224.0,417.0,68.2,0.8091,1.4
2004-03-25 04:00:00,0.5,858.0,490.0,18.0,1707.0,28.0,1212.0,378.0,72.3,0.8496,0.9
2004-03-25 05:00:00,0.5,878.0,457.0,12.0,1935.0,20.0,1158.0,344.0,66.8,0.8152,0.6
2004-03-25 06:00:00,0.6,893.0,540.0,43.0,1604.0,51.0,1268.0,413.0,83.2,0.8695,1.4
2004-03-25 07:00:00,1.1,1038.0,697.0,84.0,1260.0,82.0,1383.0,605.0,79.0,0.8544,3.8
2004-03-25 08:00:00,2.7,1320.0,1035.0,184.0,902.0,112.0,1721.0,991.0,74.6,0.8429,11.6
2004-03-25 09:00:00,3.5,1353.0,1235.0,202.0,740.0,119.0,1937.0,1175.0,75.1,0.8415,17.8
2004-03-25 10:00:00,2.3,1133.0,933.0,133.0,969.0,99.0,1552.0,923.0,69.7,0.8389,8.8
2004-03-25 11:00:00,1.6,1066.0,849.0,130.0,1039.0,98.0,1468.0,829.0,64.4,0.8447,6.8
2004-03-25 12:00:00,1.3,1027.0,809.0,106.0,1081.0,88.0,1442.0,733.0,53.0,0.8209,5.9
2004-03-25 13:00:00,2.0,1106.0,935.0,132.0,958.0,96.0,1570.0,819.0,48.4,0.778,8.9
2004-03-25 14:00:00,1.9,1038.0,907.0,106.0,976.0,81.0,1492.0,723.0,46.3,0.7438,8.2
2004-03-25 15:00:00,1.9,1084.0,924.0,125.0,986.0,92.0,1501.0,786.0,41.3,0.7462,8.6
2004-03-25 16:00:00,2.2,1105.0,982.0,138.0,939.0,105.0,1545.0,850.0,35.4,0.7094,10.1
2004-03-25 17:00:00,2.0,1102.0,957.0,120.0,968.0,88.0,1527.0,820.0,37.4,0.7225,9.4
2004-03-25 18:00:00,2.9,1240.0,1137.0,158.0,836.0,103.0,1748.0,991.0,40.5,0.6835,14.6
2004-03-25 19:00:00,5.2,1443.0,1418.0,253.0,666.0,141.0,2060.0,1454.0,47.8,0.7293,24.6
2004-03-25 20:00:00,4.6,1389.0,1341.0,231.0,692.0,133.0,1982.0,1488.0,52.5,0.7642,21.6
2004-03-25 21:00:00,2.5,1183.0,989.0,150.0,904.0,119.0,1539.0,1205.0,53.2,0.7555,10.3
2004-03-25 22:00:00,1.5,1014.0,798.0,99.0,1083.0,106.0,1376.0,909.0,56.1,0.714,5.7
2004-03-25 23:00:00,1.2,979.0,736.0,75.0,1154.0,92.0,1324.0,769.0,59.5,0.7276,4.5
2004-03-26 00:00:00,1.7,1048.0,787.0,93.0,1098.0,97.0,1373.0,835.0,61.1,0.7323,5.5
2004-03-26 01:00:00,1.4,1024.0,753.0,79.0,1131.0,91.0,1357.0,793.0,61.6,0.7425,4.8
2004-03-26 02:00:00,1.2,974.0,690.0,67.0,1208.0,83.0,1313.0,733.0,62.6,0.7398,3.6
2004-03-26 03:00:00,0.6,862.0,561.0,,1449.0,,1219.0,502.0,68.5,0.7455,1.7
2004-03-26 04:00:00,0.7,925.0,602.0,45.0,1398.0,59.0,1263.0,562.0,69.4,0.7459,2.2
2004-03-26 05:00:00,0.8,952.0,654.0,72.0,1210.0,73.0,1312.0,832.0,72.4,0.7655,3.0
2004-03-26 06:00:00,0.9,1005.0,713.0,103.0,1130.0,78.0,1363.0,924.0,71.8,0.7711,4.0
2004-03-26 07:00:00,1.6,1122.0,842.0,132.0,1015.0,90.0,1438.0,974.0,66.3,0.7375,6.7
2004-03-26 08:00:00,3.4,1351.0,1201.0,239.0,783.0,110.0,1828.0,1307.0,59.6,0.7214,16.7
2004-03-26 09:00:00,3.8,1408.0,1278.0,275.0,682.0,114.0,1928.0,1481.0,57.0,0.7544,19.3
2004-03-26 10:00:00,3.1,1304.0,1142.0,232.0,772.0,119.0,1747.0,1405.0,44.1,0.7407,14.8
2004-03-26 11:00:00,2.7,1207.0,1098.0,180.0,826.0,121.0,1664.0,1195.0,35.3,0.6729,13.4
2004-03-26 12:00:00,2.0,1099.0,1014.0,112.0,948.0,97.0,1503.0,868.0,27.1,0.5976,11.0
2004-03-26 13:00:00,2.3,1106.0,1068.0,116.0,915.0,99.0,1535.0,874.0,26.2,0.5741,12.5
2004-03-26 14:00:00,1.9,1009.0,916.0,103.0,1015.0,85.0,1391.0,738.0,30.8,0.5683,8.4
2004-03-26 15:00:00,1.3,962.0,776.0,89.0,1152.0,75.0,1279.0,550.0,36.8,0.5922,5.3
2004-03-26 16:00:00,1.9,1093.0,933.0,112.0,976.0,87.0,1454.0,777.0,41.0,0.6292,8.8
2004-03-26 17:00:00,2.3,1180.0,1023.0,127.0,886.0,102.0,1588.0,966.0,43.3,0.6982,11.2
2004-03-26 18:00:00,2.4,1168.0,1037.0,125.0,868.0,105.0,1580.0,990.0,45.6,0.6403,11.6
2004-03-26 19:00:00,2.7,1168.0,1063.0,120.0,876.0,98.0,1540.0,944.0,48.0,0.6046,12.4
2004-03-26 20:00:00,2.6,1140.0,1000.0,120.0,916.0,93.0,1490.0,962.0,51.1,0.628,10.6
2004-03-26 21:00:00,1.5,1001.0,811.0,99.0,1097.0,91.0,1308.0,778.0,50.8,0.6172,6.0
2004-03-26 22:00:00,1.2,953.0,743.0,79.0,1185.0,85.0,1252.0,690.0,50.4,0.6063,4.6
2004-03-26 23:00:00,1.1,972.0,715.0,66.0,1237.0,74.0,1258.0,644.0,50.2,0.6103,4.1
2004-03-27 00:00:00,1.5,1021.0,776.0,94.0,1144.0,87.0,1307.0,753.0,53.4,0.63,5.2
2004-03-27 01:00:00,1.0,940.0,664.0,70.0,1290.0,79.0,1232.0,646.0,57.8,0.6488,3.2
2004-03-27 02:00:00,1.2,1046.0,736.0,75.0,1142.0,78.0,1312.0,838.0,62.1,0.6746,4.5
2004-03-27 03:00:00,1.1,1026.0,699.0,,1191.0,,1292.0,851.0,63.5,0.6777,3.8
2004-03-27 04:00:00,,983.0,698.0,57.0,1209.0,63.0,1296.0,801.0,64.8,0.6683,3.8
2004-03-27 05:00:00,0.8,915.0,578.0,32.0,1417.0,48.0,1212.0,665.0,58.9,0.6444,1.9
2004-03-27 06:00:00,0.9,935.0,615.0,54.0,1373.0,59.0,1250.0,717.0,66.6,0.641,2.4
2004-03-27 07:00:00,1.1,976.0,669.0,68.0,1270.0,65.0,1266.0,795.0,62.9,0.6396,3.3
2004-03-27 08:00:00,1.5,1124.0,842.0,98.0,1050.0,71.0,1418.0,936.0,63.9,0.65,6.7
2004-03-27 09:00:00,1.8,1163.0,919.0,128.0,922.0,84.0,1530.0,1076.0,50.5,0.6654,8.5
2004-03-27 10:00:00,2.1,1167.0,966.0,129.0,942.0,93.0,1520.0,1016.0,36.1,0.6313,9.7
2004-03-27 11:00:00,2.1,1121.0,955.0,130.0,992.0,99.0,1451.0,834.0,29.2,0.592,9.4
2004-03-27 12:00:00,1.9,1071.0,940.0,111.0,994.0,93.0,1449.0,756.0,30.1,0.6013,9.0
2004-03-27 13:00:00,2.1,1065.0,979.0,106.0,950.0,96.0,1467.0,766.0,26.8,0.5861,10.0
2004-03-27 14:00:00,2.5,1157.0,1072.0,137.0,888.0,114.0,1596.0,905.0,28.6,0.5735,12.6
2004-03-27 15:00:00,1.9,1046.0,883.0,113.0,1051.0,101.0,1357.0,765.0,28.4,0.5737,7.6
2004-03-27 16:00:00,2.2,1147.0,1042.0,122.0,934.0,108.0,1538.0,830.0,26.0,0.5555,11.8
2004-03-27 17:00:00,2.3,1119.0,1022.0,137.0,916.0,117.0,1508.0,853.0,31.3,0.6038,11.2
2004-03-27 18:00:00,2.7,1210.0,1062.0,165.0,886.0,125.0,1586.0,981.0,36.1,0.644,12.4
2004-03-27 19:00:00,3.0,1306.0,1079.0,196.0,827.0,133.0,1621.0,1286.0,40.1,0.6657,12.9
2004-03-27 20:00:00,2.8,1258.0,1057.0,174.0,841.0,119.0,1633.0,1244.0,44.9,0.6991,12.2
2004-03-27 21:00:00,2.2,1148.0,930.0,140.0,948.0,107.0,1475.0,1056.0,48.1,0.6946,8.8
2004-03-27 22:00:00,1.6,1108.0,848.0,102.0,1023.0,96.0,1421.0,1003.0,50.8,0.7042,6.8
2004-03-27 23:00:00,2.1,1231.0,924.0,130.0,906.0,105.0,1483.0,1245.0,56.1,0.7326,8.6
2004-03-28 00:00:00,2.3,1293.0,937.0,121.0,930.0,102.0,1464.0,1200.0,55.9,0.7277,8.9
2004-03-28 01:00:00,2.3,1274.0,912.0,111.0,939.0,97.0,1451.0,1188.0,58.1,0.7278,8.3
2004-03-28 02:00:00,1.7,1135.0,827.0,87.0,1013.0,79.0,1395.0,1070.0,62.2,0.7294,6.3
2004-03-28 03:00:00,2.2,1151.0,911.0,,935.0,,1501.0,1075.0,66.7,0.7276,8.3
2004-03-28 04:00:00,1.3,1010.0,769.0,77.0,1110.0,69.0,1396.0,895.0,64.9,0.7124,5.1
2004-03-28 05:00:00,0.8,870.0,626.0,39.0,1325.0,52.0,1284.0,755.0,58.5,0.7,2.6
2004-03-28 06:00:00,1.1,983.0,688.0,77.0,1251.0,62.0,1342.0,806.0,66.4,0.699,3.6
2004-03-28 07:00:00,1.4,995.0,691.0,91.0,1219.0,69.0,1321.0,836.0,68.0,0.7043,3.6
2004-03-28 08:00:00,1.3,1024.0,747.0,105.0,1136.0,75.0,1382.0,897.0,58.6,0.7035,4.7
2004-03-28 09:00:00,1.9,1163.0,880.0,133.0,959.0,83.0,1486.0,1073.0,50.1,0.7242,7.5
2004-03-28 10:00:00,2.3,1218.0,938.0,128.0,918.0,94.0,1501.0,1088.0,36.9,0.7018,9.0
2004-03-28 11:00:00,2.3,1210.0,958.0,126.0,933.0,96.0,1514.0,1036.0,31.3,0.6887,9.5
2004-03-28 12:00:00,1.8,1114.0,887.0,92.0,1020.0,86.0,1438.0,768.0,26.4,0.6607,7.7
2004-03-28 13:00:00,1.4,995.0,796.0,66.0,1159.0,72.0,1287.0,587.0,23.1,0.5768,5.7
2004-03-28 14:00:00,1.0,927.0,700.0,50.0,1285.0,53.0,1189.0,452.0,25.0,0.5319,3.8
2004-03-28 15:00:00,1.4,1002.0,754.0,70.0,1189.0,65.0,1260.0,470.0,27.3,0.5594,4.8
2004-03-28 16:00:00,1.3,987.0,727.0,73.0,1213.0,70.0,1244.0,502.0,28.3,0.5848,4.3
2004-03-28 17:00:00,1.3,993.0,714.0,77.0,1217.0,75.0,1238.0,516.0,31.4,0.6048,4.1
2004-03-28 18:00:00,1.4,1012.0,746.0,86.0,1174.0,86.0,1301.0,555.0,35.0,0.617,4.7
2004-03-28 19:00:00,1.9,1114.0,823.0,93.0,1068.0,94.0,1357.0,671.0,40.2,0.6438,6.2
2004-03-28 20:00:00,1.8,1093.0,789.0,105.0,1102.0,103.0,1329.0,788.0,43.2,0.6623,5.5
2004-03-28 21:00:00,1.1,968.0,669.0,67.0,1261.0,81.0,1246.0,538.0,46.8,0.6686,3.3
2004-03-28 22:00:00,1.1,960.0,666.0,63.0,1266.0,80.0,1224.0,544.0,46.5,0.6449,3.2
2004-03-28 23:00:00,1.1,942.0,648.0,63.0,1300.0,77.0,1204.0,500.0,46.6,0.6319,2.9
2004-03-29 00:00:00,0.9,888.0,598.0,46.0,1396.0,58.0,1156.0,417.0,48.0,0.6135,2.2
2004-03-29 01:00:00,0.6,818.0,524.0,21.0,1588.0,31.0,1071.0,341.0,45.8,0.5895,1.3
2004-03-29 02:00:00,0.5,840.0,509.0,22.0,1643.0,38.0,1076.0,352.0,46.6,0.5901,1.1
2004-03-29 03:00:00,0.7,894.0,524.0,,1557.0,,1095.0,397.0,47.8,0.5913,1.3
2004-03-29 04:00:00,0.6,864.0,516.0,39.0,1496.0,59.0,1153.0,502.0,46.9,0.628,1.2
2004-03-29 05:00:00,0.7,898.0,559.0,55.0,1441.0,70.0,1180.0,648.0,51.2,0.6341,1.7
2004-03-29 06:00:00,0.9,946.0,643.0,76.0,1309.0,75.0,1232.0,760.0,50.7,0.6167,2.9
2004-03-29 07:00:00,2.9,1309.0,1125.0,181.0,844.0,103.0,1687.0,1183.0,56.8,0.615,14.3
2004-03-29 08:00:00,4.1,1326.0,1289.0,259.0,714.0,134.0,1806.0,1431.0,44.1,0.5748,19.7
2004-03-29 09:00:00,1.5,966.0,786.0,118.0,1111.0,98.0,1258.0,705.0,37.6,0.5184,5.5
2004-03-29 10:00:00,1.5,975.0,793.0,119.0,1133.0,97.0,1254.0,637.0,33.2,0.5222,5.6
2004-03-29 11:00:00,1.5,988.0,803.0,123.0,1105.0,98.0,1293.0,658.0,30.1,0.5285,5.8
2004-03-29 12:00:00,1.4,971.0,786.0,92.0,1129.0,78.0,1272.0,546.0,29.0,0.5406,5.5
2004-03-29 13:00:00,1.6,1010.0,833.0,91.0,1070.0,83.0,1332.0,561.0,27.9,0.5517,6.5
2004-03-29 14:00:00,1.5,984.0,790.0,103.0,1131.0,92.0,1268.0,532.0,26.8,0.5446,5.5
2004-03-29 15:00:00,1.4,962.0,776.0,102.0,1131.0,81.0,1247.0,535.0,26.1,0.5387,5.2
2004-03-29 16:00:00,1.5,1012.0,801.0,94.0,1098.0,90.0,1289.0,525.0,27.1,0.5522,5.8
2004-03-29 17:00:00,1.9,1058.0,896.0,98.0,996.0,95.0,1358.0,603.0,28.9,0.5558,7.9
